timestamp,provider,model,technique,latency_ms,input_tokens_est,context_tokens_est,total_est,prompt_tokens_actual,completion_tokens_actual,total_tokens_actual,retry_count,backoff_ms_total,overflow_handled,cost_estimate_usd,notes
2025-12-21T22:45:12.003936,google,gemini-2.0-flash-exp,hello_world,957,24,0,27,16,5,21,0,0,False,N/A,
2025-12-21T22:51:02.065913,google,gemini-2.0-flash-exp,hello_world,1118,24,0,27,16,5,21,0,0,False,N/A,
2025-12-21T22:51:12.939755,google,gemini-2.0-flash-exp,hello_world,1005,24,0,27,16,5,21,0,0,False,N/A,
2025-12-21T22:51:13.879647,groq,llama-3.1-8b-instant,hello_world,920,24,0,27,51,5,56,0,0,False,~$0.000003,
2025-12-21T22:53:07.112068,google,gemini-2.0-flash-exp,hello_world,1175,24,0,27,16,5,21,0,0,False,N/A,
2025-12-21T22:53:07.839895,groq,llama-3.1-8b-instant,hello_world,705,24,0,27,51,5,56,0,0,False,~$0.000003,
2025-12-21T23:16:04.956819,openai,gemini-2.0-flash-exp,temp_sweep_0.0,1365,24,0,27,17,30,47,0,0,False,N/A,
2025-12-21T23:16:05.737841,openai,gemini-2.0-flash-exp,temp_sweep_0.5,778,24,0,27,17,29,46,0,0,False,N/A,
2025-12-21T23:16:06.541175,openai,gemini-2.0-flash-exp,temp_sweep_1.0,800,24,0,27,17,38,55,0,0,False,N/A,
2025-12-21T23:16:07.362470,openai,gemini-2.0-flash-exp,temp_sweep_1.5,817,24,0,27,17,24,41,0,0,False,N/A,
2025-12-21T23:16:49.582602,openai,gemini-2.0-flash-exp,unstructured,1624,223,0,226,234,82,316,0,0,False,N/A,
2025-12-21T23:16:50.560128,openai,gemini-2.0-flash-exp,skeleton,966,264,0,267,278,66,344,0,0,False,N/A,
2025-12-21T23:16:54.088416,openai,gemini-2.0-flash-exp,zero_shot_classify,549,79,0,82,81,2,83,0,0,False,N/A,
2025-12-21T23:19:56.646148,openai,gemini-2.0-flash-exp,zero_shot,1294,52,0,55,49,2,51,0,0,False,N/A,
2025-12-21T23:20:26.326481,openai,gemini-2.0-flash-exp,few_shot,1198,313,0,316,351,36,387,0,0,False,N/A,
2025-12-21T23:29:46.717236,openai,gemini-2.0-flash-exp,zero_shot,1122,52,0,55,49,2,51,0,0,False,N/A,
2025-12-21T23:29:47.582808,openai,gemini-2.0-flash-exp,few_shot,852,313,0,316,351,36,387,0,0,False,N/A,
2025-12-21T23:35:16.993687,openai,gemini-2.0-flash-exp,zero_shot,1163,52,0,55,49,2,51,0,0,False,N/A,
2025-12-21T23:35:17.829666,openai,gemini-2.0-flash-exp,few_shot,821,313,0,316,351,32,383,0,0,False,N/A,
2025-12-21T23:35:26.215847,openai,gemini-3-pro-preview,cot,8300,246,0,249,265,,265,0,0,False,N/A,
2025-12-21T23:36:02.644446,openai,gemini-2.0-flash-exp,zero_shot,1086,52,0,55,49,2,51,0,0,False,N/A,
2025-12-21T23:36:03.460758,openai,gemini-2.0-flash-exp,few_shot,799,313,0,316,351,45,396,0,0,False,N/A,
2025-12-21T23:36:11.651443,openai,gemini-3-pro-preview,cot,8127,246,0,249,265,,265,0,0,False,N/A,
2025-12-21T23:36:19.966268,google,gemini-3-pro-preview,cot,8252,246,0,249,265,,265,0,0,False,N/A,
2025-12-21T23:36:29.732416,openai,gemini-3-pro-preview,tot,9748,76,0,79,76,,76,0,0,False,N/A,
2025-12-21T23:37:49.550252,openai,gemini-2.0-flash-exp,zero_shot,1150,52,0,55,49,2,51,0,0,False,N/A,
2025-12-21T23:37:50.395103,openai,gemini-2.0-flash-exp,few_shot,829,313,0,316,351,35,386,0,0,False,N/A,
2025-12-21T23:37:59.103272,openai,gemini-3-pro-preview,cot,8644,246,0,249,265,,265,0,0,False,N/A,
2025-12-21T23:38:07.392771,google,gemini-3-pro-preview,cot,8226,246,0,249,265,,265,0,0,False,N/A,
2025-12-21T23:38:17.771395,openai,gemini-3-pro-preview,tot,10357,76,0,79,76,,76,0,0,False,N/A,
2025-12-21T23:45:59.644074,openai,gemini-2.0-flash-exp,zero_shot,1187,52,0,55,49,2,51,0,0,False,N/A,
2025-12-21T23:46:00.510092,openai,gemini-2.0-flash-exp,few_shot,853,313,0,316,351,45,396,0,0,False,N/A,
2025-12-21T23:46:08.873903,openai,gemini-3-pro-preview,cot,8302,246,0,249,265,,265,0,0,False,N/A,
2025-12-21T23:46:17.110124,google,gemini-3-pro-preview,cot,8170,246,0,249,265,,265,0,0,False,N/A,
2025-12-21T23:46:28.000743,openai,gemini-3-pro-preview,tot,10875,76,0,79,76,,76,0,0,False,N/A,
2025-12-22T00:08:55.732067,google,gemini-3-pro-preview,cot,8546,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:09:32.794935,google,gemini-3-pro-preview,cot,8616,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:09:50.053082,openai,gemini-2.0-flash-exp,zero_shot,1160,52,0,55,49,2,51,0,0,False,N/A,
2025-12-22T00:09:51.016401,openai,gemini-2.0-flash-exp,few_shot,950,313,0,316,351,54,405,0,0,False,N/A,
2025-12-22T00:09:59.592056,openai,gemini-3-pro-preview,cot,8493,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:10:08.104093,google,gemini-3-pro-preview,cot,8433,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:10:18.442579,openai,gemini-3-pro-preview,tot,10320,76,0,79,76,,76,0,0,False,N/A,
2025-12-22T00:17:03.932342,openai,gemini-2.0-flash-exp,zero_shot,1191,52,0,55,49,2,51,0,0,False,N/A,
2025-12-22T00:17:04.734000,openai,gemini-2.0-flash-exp,few_shot,789,313,0,316,351,39,390,0,0,False,N/A,
2025-12-22T00:17:13.140272,openai,gemini-3-pro-preview,cot,8342,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:17:21.336251,google,gemini-3-pro-preview,cot,8132,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:17:32.519326,openai,gemini-3-pro-preview,tot,11164,76,0,79,76,,76,0,0,False,N/A,
2025-12-22T00:20:58.141628,openai,gemini-2.0-flash-exp,zero_shot,1164,52,0,55,49,2,51,0,0,False,N/A,
2025-12-22T00:20:59.054402,openai,gemini-2.0-flash-exp,few_shot,900,313,0,316,351,54,405,0,0,False,N/A,
2025-12-22T00:21:07.322212,openai,gemini-3-pro-preview,cot,8203,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:21:15.711295,google,gemini-3-pro-preview,cot,8325,246,0,249,265,,265,0,0,False,N/A,
2025-12-22T00:21:26.227082,openai,gemini-3-pro-preview,tot,10505,76,0,79,76,,76,0,0,False,N/A,
2025-12-22T00:34:34.011513,openai,gemini-2.0-flash-exp,zero_shot,1113,52,0,55,49,2,51,0,0,False,N/A,
2025-12-22T00:34:34.820149,openai,gemini-2.0-flash-exp,few_shot,796,313,0,316,351,45,396,0,0,False,N/A,
2025-12-22T00:34:48.869988,openai,gemini-3-pro-preview,cot,13967,246,0,249,265,269,534,0,0,False,N/A,
2025-12-22T00:35:02.587183,google,gemini-3-pro-preview,cot,13651,246,0,249,265,311,576,0,0,False,N/A,
2025-12-22T00:35:46.037908,openai,gemini-3-pro-preview,tot,43435,76,0,79,76,,76,0,0,False,N/A,
2026-01-03T23:51:50.945267,google,gemini-2.0-flash-exp,json_extract,1512,140,0,143,164,44,208,0,0,False,N/A,
2026-01-03T23:52:05.970418,openai,gemini-2.0-flash-exp,json_extract_pydantic,1103,222,0,225,258,36,294,0,0,False,N/A,
2026-03-21T23:01:03.695162,groq,llama-3.1-8b-instant,hello_world,632,24,0,27,51,5,56,0,0,False,~$0.000003,
2026-03-21T23:01:57.109280,google,gemini-2.5-flash,hello_world,1363,24,0,27,18,4,22,0,0,False,N/A,
2026-03-21T23:01:57.485473,groq,llama-3.1-8b-instant,hello_world,135,24,0,27,51,5,56,0,0,False,~$0.000003,
2026-03-22T08:47:32.283328,google,gemini-2.5-flash,hello_world,1424,24,0,27,18,4,22,0,0,False,N/A,
2026-03-22T08:47:32.728056,groq,llama-3.1-8b-instant,hello_world,220,24,0,27,51,5,56,0,0,False,~$0.000003,
2026-03-22T15:11:52.606429,groq,gemini-2.5-flash,few_shot,2190,287,0,290,297,13,310,0,0,False,N/A,
2026-03-22T15:14:13.331426,groq,gemini-2.5-flash,few_shot,3304,288,0,291,298,13,311,0,0,False,N/A,
2026-03-22T15:14:14.760871,groq,gemini-2.5-flash,few_shot,1428,288,0,291,299,13,312,0,0,False,N/A,
2026-03-22T15:14:16.827100,groq,gemini-2.5-flash,few_shot,2064,282,0,285,292,12,304,0,0,False,N/A,
2026-03-22T15:15:25.153543,groq,gemini-2.5-flash,few_shot,2348,288,0,291,298,13,311,0,0,False,N/A,
2026-03-22T15:15:27.044954,groq,gemini-2.5-flash,few_shot,1890,288,0,291,299,13,312,0,0,False,N/A,
2026-03-22T15:15:28.701952,groq,gemini-2.5-flash,few_shot,1656,282,0,285,292,12,304,0,0,False,N/A,
2026-03-22T15:15:31.079088,groq,gemini-2.5-flash,few_shot,2376,277,0,280,287,13,300,0,0,False,N/A,
2026-03-22T15:15:36.703041,groq,gemini-2.5-flash,few_shot,5623,277,0,280,288,13,301,0,0,False,N/A,
2026-03-22T15:15:38.521584,groq,gemini-2.5-flash,few_shot,1817,275,0,278,284,13,297,0,0,False,N/A,
2026-03-22T15:17:39.799294,groq,llama-3.1-8b-instant,few_shot,261,288,0,291,320,14,334,0,0,False,N/A,
2026-03-22T15:17:39.921633,groq,llama-3.1-8b-instant,few_shot,121,288,0,291,321,14,335,0,0,False,N/A,
2026-03-22T15:17:40.057910,groq,llama-3.1-8b-instant,few_shot,134,282,0,285,313,13,326,0,0,False,N/A,
2026-03-22T15:17:40.188949,groq,llama-3.1-8b-instant,few_shot,129,277,0,280,309,14,323,0,0,False,N/A,
2026-03-22T15:17:40.311057,groq,llama-3.1-8b-instant,few_shot,120,277,0,280,309,14,323,0,0,False,N/A,
2026-03-22T15:17:40.432245,groq,llama-3.1-8b-instant,few_shot,119,275,0,278,307,13,320,0,0,False,N/A,
2026-03-22T15:17:40.554329,groq,llama-3.1-8b-instant,few_shot,121,279,0,282,311,14,325,0,0,False,N/A,
2026-03-22T15:17:40.680110,groq,llama-3.1-8b-instant,few_shot,124,277,0,280,309,13,322,0,0,False,N/A,
2026-03-22T15:17:40.808041,groq,llama-3.1-8b-instant,few_shot,126,271,0,274,304,13,317,0,0,False,N/A,
2026-03-22T15:17:40.926607,groq,llama-3.1-8b-instant,few_shot,117,276,0,279,308,13,321,0,0,False,N/A,
2026-03-22T15:17:41.059106,groq,llama-3.1-8b-instant,few_shot,131,280,0,283,313,13,326,0,0,False,N/A,
2026-03-22T15:17:41.183027,groq,llama-3.1-8b-instant,few_shot,123,275,0,278,307,13,320,0,0,False,N/A,
2026-03-22T15:17:41.303623,groq,llama-3.1-8b-instant,few_shot,119,275,0,278,308,14,322,0,0,False,N/A,
2026-03-22T15:17:41.442885,groq,llama-3.1-8b-instant,few_shot,138,282,0,285,314,14,328,0,0,False,N/A,
2026-03-22T15:17:41.688720,groq,llama-3.1-8b-instant,few_shot,244,275,0,278,307,13,320,0,0,False,N/A,
2026-03-22T15:17:41.845633,groq,llama-3.1-8b-instant,few_shot,155,273,0,276,305,14,319,0,0,False,N/A,
2026-03-22T15:17:41.995583,groq,llama-3.1-8b-instant,few_shot,148,280,0,283,313,14,327,0,0,False,N/A,
2026-03-22T15:17:42.122828,groq,llama-3.1-8b-instant,few_shot,126,273,0,276,306,13,319,0,0,False,N/A,
2026-03-22T15:17:42.251046,groq,llama-3.1-8b-instant,few_shot,127,274,0,277,306,13,319,0,0,False,N/A,
2026-03-22T15:17:45.421202,groq,llama-3.1-8b-instant,few_shot,3169,271,0,274,303,13,316,0,0,False,N/A,
2026-03-22T15:17:48.619079,groq,llama-3.1-8b-instant,few_shot,3196,276,0,279,308,14,322,0,0,False,N/A,
2026-03-22T15:17:51.798722,groq,llama-3.1-8b-instant,few_shot,3178,274,0,277,306,13,319,0,0,False,N/A,
2026-03-22T15:17:54.980189,groq,llama-3.1-8b-instant,few_shot,3180,275,0,278,307,13,320,0,0,False,N/A,
2026-03-22T15:17:58.148439,groq,llama-3.1-8b-instant,few_shot,3167,276,0,279,308,13,321,0,0,False,N/A,
2026-03-22T15:18:01.319400,groq,llama-3.1-8b-instant,few_shot,3169,277,0,280,309,14,323,0,0,False,N/A,
2026-03-22T15:18:04.487856,groq,llama-3.1-8b-instant,few_shot,3167,275,0,278,307,13,320,0,0,False,N/A,
2026-03-22T15:18:07.689001,groq,llama-3.1-8b-instant,few_shot,3200,277,0,280,309,14,323,0,0,False,N/A,
2026-03-22T15:18:10.889177,groq,llama-3.1-8b-instant,few_shot,3198,280,0,283,312,14,326,0,0,False,N/A,
2026-03-22T15:18:14.055172,groq,llama-3.1-8b-instant,few_shot,3164,274,0,277,306,13,319,0,0,False,N/A,
2026-03-22T15:18:17.224119,groq,llama-3.1-8b-instant,few_shot,3167,279,0,282,311,14,325,0,0,False,N/A,
2026-03-22T15:18:20.407240,groq,llama-3.1-8b-instant,few_shot,3181,278,0,281,310,15,325,0,0,False,N/A,
2026-03-22T15:18:24.054059,groq,llama-3.1-8b-instant,few_shot,3645,272,0,275,304,13,317,0,0,False,N/A,
2026-03-22T15:18:27.217762,groq,llama-3.1-8b-instant,few_shot,3162,275,0,278,308,13,321,0,0,False,N/A,
2026-03-22T15:18:30.396766,groq,llama-3.1-8b-instant,few_shot,3177,273,0,276,305,16,321,0,0,False,N/A,
2026-03-22T15:18:33.577227,groq,llama-3.1-8b-instant,few_shot,3179,279,0,282,312,14,326,0,0,False,N/A,
2026-03-22T15:18:36.753067,groq,llama-3.1-8b-instant,few_shot,3174,276,0,279,308,13,321,0,0,False,N/A,
2026-03-22T15:18:39.912204,groq,llama-3.1-8b-instant,few_shot,3158,272,0,275,305,13,318,0,0,False,N/A,
